NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
RealEstateServices,240,225,Existing,75,150,Urban,No,762000,762000,0,1,1.0,0,7200,23011.0,No
RentalLeasing,36,1,Existing,0,1,Urban,Unknown,30000,15000,0,0,0.5,0,1080,16510.0,No
RealEstateServices,96,7,New,1,7,Urban,Unknown,150000,127500,1,0,0.85,0,2880,18340.0,No
RealEstateServices,70,1,Existing,1,1,Urban,Yes,30000,15000,0,0,0.5,1,2100,17956.0,No
RentalLeasing,36,7,Existing,2,7,Urban,Unknown,25000,12500,0,0,0.5,0,1080,16540.0,No
Other,120,8,New,0,0,Unknown,No,100000,90000,1,0,0.9,0,3600,15684.0,No
RentalLeasing,60,7,Existing,2,7,Urban,Unknown,25000,12500,0,0,0.5,0,1800,17260.0,No
RealEstateServices,120,2,Existing,0,2,Urban,Unknown,191000,143250,0,0,0.75,0,3600,19091.0,No
RentalLeasing,54,2,New,0,0,Urban,No,70000,59500,1,0,0.85,0,1620,17080.0,Yes
RealEstateServices,300,3,Existing,0,0,Urban,No,550000,412500,0,1,0.75,0,9000,24460.0,No
RealEstateServices,84,1,New,0,1,Urban,Yes,10000,5000,1,0,0.5,1,2520,17980.0,No
RentalLeasing,300,11,Existing,0,0,Urban,No,374400,280800,0,1,0.75,0,9000,24460.0,No
RentalLeasing,120,6,Existing,0,0,Urban,No,925000,693750,0,0,0.75,0,3600,19274.0,No
RealEstateLessors,240,65,Existing,32,0,Urban,No,1000000,1000000,0,1,1.0,0,7200,22731.0,No
RentalLeasing,252,14,Existing,2,14,Urban,Unknown,300000,225000,0,1,0.75,0,7560,23112.0,No
RentalLeasing,96,10,Existing,2,10,Urban,Unknown,223000,167250,0,0,0.75,0,2880,18371.0,No
RealEstateServices,288,16,Existing,0,16,Urban,Unknown,169300,126975,0,1,0.75,0,8640,24131.0,No
RentalLeasing,84,15,Existing,0,0,Unknown,No,60000,54000,0,0,0.9,0,2520,14604.0,No
RealEstateLessors,228,2,Existing,0,0,Urban,No,359000,269250,0,0,0.75,0,6840,22331.0,No
RentalLeasing,300,10,Existing,2,10,Urban,Unknown,431000,323250,0,1,0.75,0,9000,24583.0,No
RealEstateServices,84,1,Existing,1,1,Urban,No,15000,7500,0,0,0.5,1,2520,18011.0,No
RentalLeasing,276,5,Existing,0,5,Urban,Unknown,370000,277500,0,1,0.75,0,8280,23771.0,No
RentalLeasing,300,13,Existing,0,13,Urban,Unknown,925000,693750,0,1,0.75,0,9000,24491.0,No
RentalLeasing,120,3,Existing,0,0,Urban,No,135000,114750,0,0,0.85,0,3600,19152.0,No
RentalLeasing,84,1,New,0,0,Urban,Unknown,28300,24055,1,0,0.85,1,2520,18041.0,No
RealEstateServices,300,2,Existing,0,2,Urban,Unknown,666000,499500,0,1,0.75,0,9000,24491.0,No
RealEstateServices,300,10,Existing,1,11,Urban,Unknown,735000,551250,0,1,0.75,0,9000,24521.0,No
RentalLeasing,120,5,Existing,2,10,Urban,Unknown,84000,63000,0,0,0.75,0,3600,19121.0,No
RealEstateServices,84,2,New,15,2,Urban,Unknown,105000,89250,1,0,0.85,1,2520,18072.0,No
RentalLeasing,84,30,Existing,0,0,Unknown,No,317000,253600,0,0,0.8,0,2520,14604.0,No
RealEstateServices,300,5,Existing,2,3,Urban,Unknown,493400,370050,0,1,0.75,0,9000,24583.0,No
RentalLeasing,120,9,Existing,0,9,Urban,Unknown,595000,446250,0,0,0.75,0,3600,19121.0,No
RentalLeasing,26,3,Existing,2,3,Urban,Unknown,20000,10000,0,0,0.5,0,780,16301.0,Yes
RentalLeasing,120,16,Existing,0,0,Unknown,No,155000,139500,0,0,0.9,0,3600,15684.0,No
RentalLeasing,20,7,Existing,1,7,Urban,Yes,45000,22500,0,0,0.5,0,600,16121.0,Yes
RentalLeasing,8,7,Existing,1,7,Urban,Unknown,12000,6000,0,0,0.5,0,240,15761.0,No
RealEstateServices,300,5,Existing,0,5,Urban,Unknown,550000,412500,0,1,0.75,0,9000,24644.0,No
RealEstateServices,300,10,Existing,2,10,Urban,Unknown,1170000,877500,0,1,0.75,0,9000,24552.0,No
RentalLeasing,96,9,Existing,0,0,Urban,Unknown,150000,75000,0,0,0.5,0,2880,18401.0,No
RentalLeasing,74,16,Existing,0,0,Urban,No,250000,187500,0,0,0.75,1,2220,17833.0,No
RentalLeasing,240,8,Existing,0,8,Urban,No,1071000,1071000,0,1,1.0,0,7200,22794.0,No
RentalLeasing,120,5,New,5,5,Urban,Unknown,1285000,963750,1,0,0.75,0,3600,19152.0,No
RealEstateLessors,300,2,Existing,0,2,Urban,Unknown,243000,182250,0,1,0.75,0,9000,24583.0,No
RealEstateLessors,300,2,Existing,0,2,Urban,Unknown,289000,216750,0,1,0.75,0,9000,24552.0,No
RentalLeasing,300,6,Existing,0,0,Urban,No,1000000,750000,0,1,0.75,0,9000,24552.0,No
RealEstateServices,39,1,Existing,4,1,Urban,Unknown,50000,25000,0,0,0.5,0,1170,16753.0,Yes
RealEstateServices,300,2,Existing,0,2,Urban,Unknown,410500,307875,0,1,0.75,0,9000,24552.0,No
RentalLeasing,254,4,Existing,0,0,Unknown,No,412000,350200,0,1,0.85,0,7620,19793.0,No
RealEstateServices,84,11,New,0,0,Urban,Unknown,150000,127500,1,0,0.85,0,2520,18103.0,No
RealEstateServices,276,4,Existing,4,4,Urban,Unknown,1352100,999999,0,1,0.739589527,0,8280,23832.0,No
RealEstateServices,300,8,Existing,0,0,Urban,No,576000,432000,0,1,0.75,0,9000,24583.0,No
RealEstateLessors,300,2,New,3,0,Urban,Unknown,321300,240975,1,1,0.75,0,9000,24583.0,No
RealEstateServices,84,4,Existing,2,4,Unknown,Unknown,20000,17000,0,0,0.85,1,2520,18072.0,No
RealEstateServices,1,1,Existing,0,1,Unknown,Unknown,5000,4250,0,0,0.85,0,30,15582.0,Yes
RentalLeasing,240,3,Existing,3,0,Urban,No,1298000,1298000,0,1,1.0,0,7200,22885.0,No
RentalLeasing,240,3,Existing,3,3,Urban,Unknown,600000,450000,0,1,0.75,0,7200,22783.0,No
RentalLeasing,60,5,Existing,0,5,Urban,Unknown,75000,63750,0,0,0.85,0,1800,17383.0,No
RealEstateServices,240,85,Existing,5,85,Urban,No,1300000,1300000,0,1,1.0,0,7200,23011.0,No
RentalLeasing,83,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,2490,18103.0,No
RentalLeasing,36,2,Existing,1,1,Urban,Unknown,150000,75000,0,0,0.5,0,1080,16663.0,No
RealEstateServices,300,80,Existing,0,80,Urban,Unknown,1084000,813000,0,1,0.75,0,9000,24583.0,No
RealEstateServices,13,2,Existing,3,0,Urban,Unknown,150000,127500,0,0,0.85,0,390,15973.0,Yes
RentalLeasing,91,5,Existing,3,5,Urban,Unknown,135000,114750,0,0,0.85,0,2730,18374.0,Yes
RealEstateServices,240,237,Existing,75,0,Urban,No,907000,907000,0,1,1.0,0,7200,23039.0,No
RentalLeasing,96,13,Existing,6,13,Urban,Unknown,1250000,937500,0,0,0.75,0,2880,18493.0,No
RentalLeasing,120,48,Existing,5,48,Urban,Unknown,2000000,1000000,0,0,0.5,0,3600,19244.0,No
Other,60,5,New,0,0,Unknown,No,145590,131031,1,0,0.9,0,1800,13973.0,No
RentalLeasing,240,2,Existing,1,0,Urban,Unknown,153000,153000,0,1,1.0,0,7200,22948.0,No
RentalLeasing,300,12,Existing,0,12,Urban,Unknown,600000,450000,0,1,0.75,0,9000,24644.0,No
RentalLeasing,120,4,Existing,1,4,Urban,Unknown,183300,137475,0,0,0.75,0,3600,19213.0,No
RealEstateServices,60,1,Existing,1,1,Urban,Yes,15000,7500,0,0,0.5,0,1800,17413.0,No
RentalLeasing,240,3,Existing,3,0,Urban,No,182000,182000,0,1,1.0,0,7200,23067.0,No
RentalLeasing,78,2,New,0,0,Urban,Unknown,150000,127500,1,0,0.85,1,2340,17923.0,No
RentalLeasing,84,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,2520,18133.0,No
RentalLeasing,300,15,Existing,0,15,Urban,Unknown,625500,469125,0,1,0.75,0,9000,24613.0,No
RealEstateServices,84,1,Existing,1,2,Urban,Unknown,25000,21250,0,0,0.85,0,2520,18164.0,No
RealEstateServices,84,8,Existing,0,8,Urban,Yes,50000,25000,0,0,0.5,0,2520,18133.0,No
RealEstateLessors,300,6,Existing,0,6,Urban,Unknown,1330000,997500,0,1,0.75,0,9000,24613.0,No
RealEstateServices,276,14,Existing,0,0,Urban,No,292900,219675,0,1,0.75,0,8280,23924.0,No
RentalLeasing,84,75,Existing,0,75,Urban,Unknown,700000,525000,0,0,0.75,0,2520,18194.0,No
RealEstateServices,40,4,Existing,2,4,Urban,Unknown,40000,20000,0,0,0.5,0,1200,16844.0,Yes
RealEstateServices,240,3,New,3,0,Urban,No,532000,532000,1,1,1.0,0,7200,23557.0,No
RentalLeasing,300,8,Existing,0,8,Urban,Unknown,739500,554625,0,1,0.75,0,9000,24644.0,No
RealEstateServices,300,3,Existing,0,3,Urban,Unknown,725000,543750,0,1,0.75,0,9000,24613.0,No
RealEstateServices,60,2,Existing,0,2,Urban,Yes,25000,12500,0,0,0.5,1,1800,17536.0,No
RentalLeasing,120,16,New,0,0,Unknown,No,75000,67500,1,0,0.9,0,3600,15865.0,No
RealEstateServices,60,2,Existing,0,2,Urban,Yes,10000,5000,0,0,0.5,1,1800,18022.0,No
RealEstateServices,84,3,Existing,0,3,Urban,Yes,10000,5000,0,0,0.5,0,2520,18315.0,No
RentalLeasing,120,2,New,15,17,Urban,Unknown,240000,180000,1,0,0.75,0,3600,19244.0,No
RealEstateLessors,300,10,Existing,3,10,Urban,Unknown,706100,529575,0,1,0.75,0,9000,24613.0,No
RentalLeasing,240,57,Existing,25,0,Urban,Unknown,541000,541000,0,1,1.0,0,7200,23011.0,No
RentalLeasing,240,4,Existing,4,0,Rural,No,128000,128000,0,1,1.0,0,7200,23165.0,No
RentalLeasing,300,6,Existing,0,0,Unknown,No,286800,243780,0,1,0.85,0,9000,21357.0,No
RentalLeasing,84,10,Existing,1,1,Urban,Unknown,1450000,999999,0,0,0.689654483,0,2520,18256.0,No
RentalLeasing,300,20,Existing,0,20,Urban,Unknown,1232500,924375,0,1,0.75,0,9000,24674.0,No
RentalLeasing,84,3,Existing,2,3,Urban,Yes,50000,25000,0,0,0.5,0,2520,18256.0,No
RealEstateServices,120,1,New,2,2,Urban,Unknown,107000,90950,1,0,0.85,0,3600,19244.0,No
RentalLeasing,120,14,New,0,0,Unknown,No,300000,255000,1,0,0.85,0,3600,15957.0,No
RentalLeasing,300,5,Existing,0,5,Urban,Unknown,1200000,900000,0,1,0.75,0,9000,24705.0,No
RentalLeasing,300,12,Existing,0,12,Urban,Unknown,562500,421875,0,1,0.75,0,9000,24705.0,No
RentalLeasing,84,2,Existing,1,2,Urban,Yes,30000,15000,0,0,0.5,0,2520,18256.0,No
RentalLeasing,120,1,Existing,0,0,Unknown,No,50000,45000,0,0,0.9,0,3600,15865.0,No
RentalLeasing,36,2,Existing,0,2,Rural,Unknown,16700,8350,0,0,0.5,0,1080,16966.0,No
RealEstateServices,42,2,Existing,5,2,Urban,Unknown,10000,5000,0,0,0.5,0,1260,16934.0,Yes
RentalLeasing,132,2,New,0,0,Unknown,No,125000,108212,1,0,0.865696,0,3960,16225.0,No
RentalLeasing,29,2,Existing,0,0,Urban,Unknown,15000,7500,0,0,0.5,0,870,16606.0,Yes
RealEstateServices,84,1,New,6,1,Urban,Yes,10000,5000,1,0,0.5,0,2520,18256.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,40000,20000,0,0,0.5,0,2520,18194.0,No
RentalLeasing,300,5,Existing,0,0,Unknown,No,807500,646000,0,1,0.8,0,9000,21357.0,No
RealEstateServices,84,2,Existing,0,2,Urban,Unknown,50000,25000,0,0,0.5,0,2520,18225.0,No
RealEstateServices,30,1,Existing,0,1,Unknown,Unknown,15000,12750,0,0,0.85,0,900,16544.0,Yes
RentalLeasing,84,30,Existing,0,30,Urban,Yes,50000,25000,0,0,0.5,0,2520,18284.0,No
RentalLeasing,84,3,Existing,0,3,Urban,Yes,15000,7500,0,0,0.5,0,2520,18194.0,No
RentalLeasing,120,2,Existing,1,2,Urban,Unknown,120000,102000,0,0,0.85,0,3600,19274.0,No
RealEstateServices,300,3,New,0,3,Urban,Unknown,763000,572250,1,1,0.75,0,9000,24705.0,No
RentalLeasing,60,2,Existing,1,2,Urban,Unknown,35000,17500,0,0,0.5,0,1800,17474.0,No
RentalLeasing,13,2,Existing,0,2,Urban,No,35000,17500,0,0,0.5,0,390,16185.0,Yes
RentalLeasing,36,1,Existing,0,1,Urban,Yes,15000,7500,0,0,0.5,0,1080,16997.0,No
RealEstateServices,300,2,Existing,0,2,Urban,Unknown,420000,315000,0,1,0.75,0,9000,24705.0,No
RentalLeasing,300,6,Existing,0,0,Unknown,No,216000,162000,0,1,0.75,0,9000,21449.0,No
RealEstateLessors,300,15,Existing,15,0,Urban,Unknown,500000,375000,0,1,0.75,0,9000,24736.0,No
RentalLeasing,132,1,Existing,0,0,Unknown,No,257000,179900,0,0,0.7,0,3960,16317.0,No
RealEstateServices,300,9,Existing,0,9,Urban,Unknown,1020000,765000,0,1,0.75,0,9000,24705.0,No
RentalLeasing,120,15,Existing,0,15,Urban,Unknown,830000,622500,0,0,0.75,0,3600,19305.0,No
RentalLeasing,8,2,Existing,1,2,Urban,Unknown,10000,5000,0,0,0.5,0,240,15945.0,Yes
RealEstateServices,300,3,New,0,3,Urban,Unknown,100000,75000,1,1,0.75,0,9000,24795.0,No
RentalLeasing,2,4,Existing,1,4,Urban,Unknown,35000,17500,0,0,0.5,0,60,15885.0,Yes
RentalLeasing,300,10,Existing,0,0,Unknown,No,337600,253200,0,1,0.75,0,9000,21357.0,No
RealEstateServices,84,8,Existing,0,8,Urban,Unknown,35000,17500,0,0,0.5,0,2520,18315.0,No
RealEstateLessors,300,8,Existing,4,8,Urban,Unknown,318700,239025,0,1,0.75,0,9000,24736.0,No
RentalLeasing,120,15,New,0,0,Unknown,No,397000,277900,1,0,0.7,0,3600,16049.0,No
RealEstateServices,240,53,Existing,22,0,Urban,Unknown,127000,127000,0,1,1.0,0,7200,23011.0,No
RentalLeasing,70,2,Existing,7,2,Unknown,Unknown,10000,8500,0,0,0.85,1,2100,17836.0,Yes
RentalLeasing,120,2,Existing,0,2,Urban,Unknown,419000,314250,0,0,0.75,0,3600,19395.0,No
RealEstateLessors,240,13,Existing,10,0,Urban,Unknown,999000,999000,0,1,1.0,0,7200,23039.0,No
RealEstateServices,41,3,Existing,5,3,Urban,Yes,30000,15000,0,0,0.5,0,1230,16994.0,No
RealEstateServices,300,1,Existing,10,11,Urban,Unknown,500000,375000,0,1,0.75,0,9000,24764.0,No
RealEstateServices,240,12,Existing,10,12,Urban,No,657000,657000,0,1,1.0,0,7200,23130.0,No
RealEstateServices,300,1,Existing,1,1,Urban,Unknown,397000,297750,0,1,0.75,0,9000,24795.0,No
RealEstateServices,240,5,Existing,25,5,Urban,No,269000,269000,0,1,1.0,0,7200,23130.0,No
RentalLeasing,84,3,Existing,1,3,Urban,Yes,30000,15000,0,0,0.5,0,2520,18345.0,No
RealEstateServices,300,17,Existing,0,17,Urban,Unknown,296200,222150,0,1,0.75,0,9000,24764.0,No
RealEstateServices,29,8,Existing,0,8,Urban,No,50000,25000,0,0,0.5,0,870,16634.0,Yes
RealEstateServices,240,4,Existing,2,4,Urban,No,256000,256000,0,1,1.0,0,7200,23039.0,No
RealEstateServices,60,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,1,1800,17930.0,No
RentalLeasing,120,1,Existing,1,1,Urban,Unknown,35000,17500,0,0,0.5,0,3600,19395.0,No
RealEstateLessors,300,2,Existing,0,0,Urban,No,500000,375000,0,1,0.75,0,9000,24764.0,No
RentalLeasing,36,1,Existing,0,1,Urban,Yes,35000,17500,0,0,0.5,0,1080,16875.0,No
RentalLeasing,87,6,New,0,0,Urban,No,78000,66300,1,0,0.85,0,2610,18374.0,No
RealEstateServices,84,1,Existing,0,0,Urban,Yes,19100,9550,0,0,0.5,0,2520,18315.0,No
RentalLeasing,300,6,Existing,2,4,Urban,Unknown,500000,375000,0,1,0.75,0,9000,24795.0,No
RealEstateServices,240,12,Existing,4,0,Urban,Unknown,366000,366000,0,1,1.0,0,7200,23284.0,No
RealEstateServices,19,3,Existing,2,3,Urban,Yes,50000,25000,0,0,0.5,0,570,16395.0,Yes
RentalLeasing,120,4,Existing,4,8,Urban,Unknown,290000,217500,0,0,0.75,0,3600,19395.0,No
RentalLeasing,84,3,Existing,0,0,Unknown,No,180000,153000,0,0,0.85,0,2520,14969.0,No
RealEstateLessors,84,5,Existing,0,5,Urban,Yes,50000,25000,0,0,0.5,0,2520,18315.0,No
RealEstateServices,306,2,Existing,0,2,Urban,Unknown,500000,375000,0,1,0.75,0,9180,25005.0,No
RealEstateServices,57,2,Existing,0,2,Unknown,Unknown,5000,4250,0,0,0.85,0,1710,17474.0,Yes
RentalLeasing,240,12,Existing,6,0,Urban,Unknown,298000,298000,0,1,1.0,0,7200,23039.0,No
RealEstateServices,84,2,Existing,4,2,Urban,Yes,10000,5000,0,0,0.5,0,2520,18621.0,No
RealEstateServices,23,3,Existing,0,0,Urban,Yes,40000,20000,0,0,0.5,0,690,16485.0,Yes
RealEstateServices,240,3,Existing,2,0,Urban,No,126000,126000,0,1,1.0,0,7200,23039.0,No
RentalLeasing,120,1,New,1,1,Rural,Unknown,120000,102000,1,0,0.85,0,3600,19456.0,No
RealEstateLessors,240,15,Existing,5,15,Urban,Unknown,1300000,1300000,0,1,1.0,0,7200,23102.0,No
RealEstateServices,36,1,Existing,1,1,Urban,Yes,20000,10000,0,0,0.5,0,1080,16875.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,2520,18315.0,No
RealEstateServices,300,5,Existing,3,5,Urban,Unknown,294000,220500,0,1,0.75,0,9000,24825.0,No
RealEstateServices,120,5,Existing,3,5,Urban,Unknown,151000,113250,0,0,0.75,0,3600,19425.0,No
RentalLeasing,240,15,Existing,15,15,Urban,No,422000,422000,0,1,1.0,0,7200,23102.0,No
RealEstateServices,50,2,Existing,1,2,Urban,No,26000,13000,0,0,0.5,0,1500,17325.0,Yes
RentalLeasing,300,1,Existing,0,1,Urban,Unknown,508500,381375,0,1,0.75,0,9000,24825.0,No
RealEstateServices,84,7,Existing,5,7,Urban,Yes,50000,25000,0,0,0.5,0,2520,18345.0,No
RealEstateServices,19,3,Existing,1,3,Urban,Yes,56000,28000,0,0,0.5,0,570,16426.0,Yes
RentalLeasing,84,6,Existing,0,6,Urban,Yes,50000,25000,0,0,0.5,0,2520,18529.0,No
RentalLeasing,120,4,New,0,0,Urban,No,300000,225000,1,0,0.75,0,3600,19456.0,No
RentalLeasing,36,1,Existing,0,1,Rural,Yes,15000,7500,0,0,0.5,0,1080,17424.0,No
RentalLeasing,84,1,Existing,0,1,Urban,Unknown,5000,2500,0,0,0.5,0,2520,18345.0,No
RentalLeasing,51,15,Existing,1,15,Urban,Unknown,123000,61500,0,0,0.5,0,1530,17355.0,Yes
RealEstateServices,84,2,Existing,0,2,Urban,Yes,50000,25000,0,0,0.5,0,2520,18345.0,No
RealEstateServices,240,65,Existing,32,0,Urban,Unknown,372000,372000,0,1,1.0,0,7200,23284.0,No
RealEstateServices,60,3,Existing,2,3,Urban,Unknown,50000,25000,0,0,0.5,1,1800,17625.0,No
RentalLeasing,240,17,Existing,10,17,Urban,No,351000,351000,0,1,1.0,0,7200,23312.0,No
RealEstateServices,300,2,Existing,0,2,Urban,Unknown,1056200,766917,0,1,0.726109638,0,9000,24917.0,No
RentalLeasing,96,3,Existing,0,0,Urban,Unknown,110000,93500,0,0,0.85,0,2880,18766.0,No
RealEstateLessors,276,2,New,0,2,Urban,Unknown,1015600,761700,1,1,0.75,0,8280,24136.0,No
RealEstateServices,84,8,Existing,0,8,Urban,Yes,10000,5000,0,0,0.5,0,2520,18468.0,No
RealEstateServices,240,4,New,4,0,Urban,No,204000,204000,1,1,1.0,0,7200,23102.0,No
RentalLeasing,36,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,1080,16966.0,No
RealEstateServices,84,2,Existing,0,2,Urban,Yes,50000,25000,0,0,0.5,0,2520,18406.0,No
RealEstateServices,84,2,New,1,2,Urban,Unknown,150000,127500,1,0,0.85,0,2520,18376.0,No
RealEstateServices,84,2,New,0,2,Urban,Yes,5000,2500,1,0,0.5,0,2520,18406.0,No
RentalLeasing,84,11,Existing,0,0,Unknown,No,300000,255000,0,0,0.85,0,2520,15058.0,No
RentalLeasing,300,11,Existing,0,0,Unknown,No,220000,165000,0,1,0.75,0,9000,21538.0,No
RentalLeasing,63,8,Existing,0,8,Urban,Unknown,25000,12500,0,0,0.5,1,1890,17746.0,Yes
RentalLeasing,120,2,Existing,0,2,Urban,Unknown,150000,127500,0,0,0.85,0,3600,19486.0,No
RealEstateLessors,126,10,Existing,0,10,Urban,Unknown,145000,108750,0,0,0.75,0,3780,19881.0,No
RentalLeasing,55,1,Existing,0,1,Urban,Unknown,5000,2500,0,0,0.5,1,1650,17536.0,Yes
RealEstateServices,58,8,Existing,1,8,Urban,Yes,50000,25000,0,0,0.5,1,1740,17626.0,Yes
RealEstateServices,84,1,Existing,0,1,Unknown,Unknown,10000,8500,0,0,0.85,0,2520,18406.0,No
RealEstateServices,300,1,Existing,1,1,Urban,Unknown,427100,320325,0,1,0.75,0,9000,24886.0,No
RentalLeasing,84,3,Existing,0,3,Urban,Unknown,25000,12500,0,0,0.5,0,2520,18406.0,No
RealEstateServices,84,1,Existing,2,1,Unknown,Unknown,5000,4250,0,0,0.85,0,2520,18376.0,No
RealEstateServices,25,4,Existing,1,4,Unknown,Unknown,10000,8500,0,0,0.85,0,750,16606.0,Yes
RealEstateServices,72,8,Existing,0,0,Rural,No,484000,363000,0,0,0.75,1,2160,18046.0,Yes
RentalLeasing,120,10,Existing,0,10,Urban,Unknown,107700,91545,0,0,0.85,0,3600,19486.0,No
RentalLeasing,120,3,Existing,1,3,Urban,Unknown,97800,83130,0,0,0.85,0,3600,19486.0,No
RentalLeasing,300,16,Existing,0,0,Unknown,No,345000,241500,0,1,0.7,0,9000,21538.0,No
RealEstateServices,84,1,Existing,2,1,Urban,Yes,10000,5000,0,0,0.5,0,2520,18590.0,No
RentalLeasing,120,18,New,0,18,Urban,Unknown,1310000,982500,1,0,0.75,0,3600,19486.0,No
RentalLeasing,300,8,Existing,2,6,Urban,Unknown,571500,428625,0,1,0.75,0,9000,24886.0,No
RealEstateServices,84,5,Existing,0,5,Urban,Yes,5000,2500,0,0,0.5,0,2520,18406.0,No
RealEstateServices,300,2,Existing,0,2,Urban,Unknown,765000,573750,0,1,0.75,0,9000,24886.0,No
RentalLeasing,60,30,Existing,8,30,Urban,Unknown,150000,75000,0,0,0.5,1,1800,17748.0,No
RealEstateServices,300,70,Existing,13,57,Urban,Unknown,765000,573750,0,1,0.75,0,9000,24917.0,No
RealEstateServices,74,1,New,1,1,Unknown,Unknown,5000,4250,1,0,0.85,0,2220,18106.0,Yes
RentalLeasing,240,14,Existing,0,1,Rural,Unknown,136000,136000,0,1,1.0,0,7200,23193.0,No
RealEstateServices,83,1,Existing,1,1,Urban,Yes,30000,15000,0,0,0.5,0,2490,18407.0,No
RealEstateServices,36,1,Existing,0,1,Urban,Yes,25000,12500,0,0,0.5,0,1080,18246.0,No
RentalLeasing,58,2,Existing,0,2,Urban,No,50000,25000,0,0,0.5,1,1740,17626.0,Yes
RealEstateServices,54,1,Existing,5,1,Urban,Unknown,25000,12500,0,0,0.5,1,1620,17568.0,Yes
RealEstateLessors,300,4,Existing,4,4,Urban,Unknown,465000,348750,0,1,0.75,0,9000,24917.0,No
RentalLeasing,4,1,Existing,2,1,Urban,Yes,35000,17500,0,0,0.5,0,120,16037.0,Yes
RentalLeasing,300,12,Existing,2,12,Urban,Unknown,700000,525000,0,1,0.75,0,9000,24917.0,No
RentalLeasing,60,7,Existing,0,0,Unknown,No,58000,40600,0,0,0.7,0,1800,14338.0,No
RentalLeasing,120,4,Existing,2,4,Urban,Unknown,260000,195000,0,0,0.75,0,3600,19517.0,No
RentalLeasing,28,4,Existing,3,4,Urban,Unknown,150000,112500,0,0,0.75,0,840,16757.0,Yes
RentalLeasing,6,4,Existing,3,4,Urban,Unknown,100000,50000,0,0,0.5,0,180,16097.0,Yes
RealEstateServices,84,1,Existing,1,1,Rural,Yes,40000,20000,0,0,0.5,0,2520,18590.0,No
RealEstateServices,84,4,Existing,2,4,Urban,Yes,40000,20000,0,0,0.5,0,2520,20903.0,No
RentalLeasing,72,6,Existing,2,6,Urban,Unknown,150000,127500,0,0,0.85,1,2160,18077.0,No
RealEstateServices,61,1,Existing,2,1,Unknown,Unknown,5000,4250,0,0,0.85,1,1830,17716.0,Yes
RentalLeasing,84,1,Existing,0,1,Urban,Unknown,10000,5000,0,0,0.5,0,2520,18437.0,No
RealEstateServices,84,20,Existing,5,20,Urban,Yes,20000,10000,0,0,0.5,0,2520,18498.0,No
RealEstateLessors,300,2,Existing,0,0,Urban,No,1264600,948450,0,1,0.75,0,9000,24948.0,No
RealEstateServices,84,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,2520,18498.0,No
RentalLeasing,120,6,Existing,0,6,Urban,Unknown,335000,251250,0,0,0.75,0,3600,19578.0,No
RentalLeasing,84,2,Existing,25,2,Urban,Yes,21800,10900,0,0,0.5,0,2520,18437.0,No
RealEstateLessors,120,5,Existing,5,5,Urban,Unknown,200000,100000,0,0,0.5,0,3600,19517.0,No
RealEstateServices,300,21,Existing,0,21,Urban,Unknown,150000,127500,0,1,0.85,0,9000,24978.0,No
RentalLeasing,84,11,Existing,0,0,Unknown,No,750000,525000,0,0,0.7,0,2520,15058.0,No
RentalLeasing,60,2,Existing,0,2,Urban,Unknown,45000,22500,0,0,0.5,1,1800,17748.0,No
RentalLeasing,84,1,Existing,0,1,Urban,Yes,10000,5000,0,0,0.5,0,2520,18468.0,No
RentalLeasing,84,71,Existing,0,0,Urban,Unknown,500000,375000,0,0,0.75,0,2520,18559.0,No
RealEstateServices,23,2,Existing,5,7,Urban,Yes,25000,12500,0,0,0.5,0,690,16607.0,Yes
RentalLeasing,84,2,New,0,2,Urban,Yes,10000,5000,1,0,0.5,0,2520,18437.0,No
RealEstateServices,84,1,Existing,0,1,Unknown,Unknown,15000,12750,0,0,0.85,0,2520,18437.0,No
RentalLeasing,120,3,New,3,3,Urban,Unknown,340000,255000,1,0,0.75,0,3600,19730.0,No
RealEstateServices,84,1,Existing,0,1,Unknown,Unknown,6000,5100,0,0,0.85,0,2520,18437.0,No
RentalLeasing,60,1,Existing,0,1,Urban,Unknown,24000,12000,0,0,0.5,1,1800,17748.0,No
RentalLeasing,84,3,New,0,3,Urban,Yes,10000,5000,1,0,0.5,0,2520,18621.0,No
RentalLeasing,13,5,Existing,0,0,Unknown,No,275000,206250,0,0,0.75,0,390,12928.0,Yes
RentalLeasing,84,3,Existing,3,0,Urban,Unknown,666000,499500,0,0,0.75,0,2520,18468.0,No
RentalLeasing,60,15,Existing,0,15,Urban,Unknown,300000,225000,0,0,0.75,1,1800,17748.0,No
RealEstateServices,84,60,Existing,5,60,Urban,Yes,80000,40000,0,0,0.5,0,2520,18437.0,No
RentalLeasing,48,8,Existing,0,8,Urban,Unknown,100000,50000,0,0,0.5,1,1440,17510.0,No
RentalLeasing,120,2,Existing,0,2,Urban,Unknown,167000,125250,0,0,0.75,0,3600,19578.0,No
